,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
866,2339k1,Trøndelag Politidistrikt,209,9,Orkland,2339k1-0,Det har blitt utført skadeverk på Orkanger ungdomsskole. Noen ungdommer har sparket ball på et vindu slik at det sprakk.  Ungdommene sprang fra stedet.,2023-09-02T22:42:03.9611303+00:00,5
868,23gf7g,Sør-Øst Politidistrikt,204,4,Notodden,23gf7g-0,"Nødetatene rykker ut etter melding om trafikkulykke. En bil har kjørt i en fjellvegg.  Bilen har truffet en annen bil før den kjørte av veien og inn i fjellveggen. Politiet er på stedet. Ambulanse er også på stedet. Har startet behandling på en pasient. Luftambulanse er på vei til stedet. Veien er sperret på stedet. Denne meldingen har blitt trukket. Mannen ble kjørt til sykehus av ambulanse. Bilberging pågår. Veien er delvis åpen. Bilen er hentet av bilberger og veien er åpnet. 

Politiet avslutter på stedet og oppretter sak.",2023-10-18T16:11:04.6629563+00:00,1
877,235fzm,Øst Politidistrikt,202,7,Indre Østfold,235fzm-0,"Innringer til politiet observert en gutt, ca. 3 år løpe alene uten voksne i nærheten. Beskrivelse, mørk i huden og mørk blå/sort jakke. Sist sett området Schuckerlinna/Byframveien. Ring vår tipstelefon 64999130 v/ observasjon eller ved savn av gutt. Vi har politipatrulje på vei til området for å søke etter gutten, samt snakke med barnehager, evt. andre. Vi har avsluttet søk etter 3-åring. Vi er ikke lenger bekymret for at barnet ikke er ivaretatt av voksne.",2023-09-28T14:22:32.8821693+00:00,8
878,23h5h5,Sør-Øst Politidistrikt,204,6,Skien,23h5h5-0,"Politiet er på stedet og snakker med en person som har dyttet og spyttet på en vekter. Vedk. ble bedt om å forlate senteret av vekteren, men nektet å etterkomme dette. Sak blir opprettet for videre etterforskning. ",2023-09-20T13:19:39.2738017+00:00,5
885,239j4l,Møre og Romsdal Politidistrikt,208,11,Vanylven,239j4l-0,"I Bekslevatnet på Maurstadeidet, ligger en båt ligger i strankanten og slår mot steinene. Båten er en hvit, 14-15 fots åpen båt.",2023-10-14T16:03:26.7035536+00:00,7
888,233j4z,Sør-Øst Politidistrikt,204,5,Porsgrunn,233j4z-0,04:22 - Politiet rykket ut til stedet etter melding om at en mann bedrev skadeverk på noen el.skap. Da politiet ankom løp mannen fra stedet. Patruljen fikk kontroll på en mann i 50 årene. Han fremsto ruset og innbringes politistasjonen.  Mannen mistenkes også for å ha forøvd skadeverk på en parkert bil.,2023-06-30T02:52:17.1673014+00:00,7
889,23vdrr,Troms Politidistrikt,211,5,Harstad,23vdrr-0,Politiet stanset i formiddag en åpenbart ruspåvirket person på el-sparkesykkel. Vedkommende var lite tilfreds med dette og oppførte seg på en slik måte at han blir anmeldt for forulemping av offentlig tjenesteperson. Prøver ble sikret og vedkommende er anmeldt.,2023-09-19T11:29:35.7070078+00:00,1
890,239kv9,Sør-Øst Politidistrikt,204,0,Larvik,239kv9-0,"Melding om tyveri fra en privatadresse ila. ettermiddagen. Det er bl.a. stjålet smykker, en Macbook og et speilreflekskamera. Politiet har gjennomført åstedsundersøkelse og sikret spor på stedet. Sak opprettes.",2023-05-29T20:11:34.2185159+00:00,3
901,23s4gc,Sør-Øst Politidistrikt,204,1,Sandefjord,23s4gc-0,"14:35 Nødetater har rykket ut til trafikkulykke i #Frederik Stangs gate.  Tre biler involvert. Ingen alvorlig skadet. To biler har store materielle skader og står midt i veien og sperrer for annen trafikk. Oppdateres. To personer blir kjørt til sykehus for sjekk, men fremstår ikke som alvorlig skadet. Det er en påkjørsel bakfra i lav hastighet.",2023-07-03T12:54:39.7277595+00:00,4
914,23902c,Øst Politidistrikt,202,4,Frogn,23902c-0,"Nødetatene rykker ut til melding om trafikkulykke i Frogntunnelen. Trafikale utfordringer, tunnelen er stengt. Oppdateres. Trafikkulykke skjedd ifm. forbikjøring inne i tunnelen. En skadd person fraktet til Ahus. Tunnelen  er fortsatt stengt, men er tømt for trafikk. Det jobbes med opprydding etter ulykken. Bil skal berges og det er skader inne i tunnelen som må utbedres. Tunnelen åpen igjen og trafikken går som normalt.",2023-08-21T08:14:12.6698441+00:00,1
917,237kww,Trøndelag Politidistrikt,209,1,Trondheim,237kww-0,Fått melding om person som løper i trikkesporet på Lian.  Politiet varsler Gråkallbanen.,2023-08-19T18:01:38.0725567+00:00,7
919,23b8l3,Møre og Romsdal Politidistrikt,208,4,Ålesund,23b8l3-0,"Vi rykker ut til Digernes etter at ein bil har køyrd i autovernet på Stettevegen. 1 person i bilen. Framstår ikkje skadd, men vert ivaretatt av ambulansepersonell på staden.",2023-08-10T18:25:10.9985496+00:00,1
928,23j39k,Sør-Øst Politidistrikt,204,3,Ringerike,23j39k-0,17:03 UP har hatt laserkontroll. 7 forelegg. Høyeste 83 km/t i 60 sona. I tillegg 1 beslag av førerkort grunnet antall prikker. ,2023-07-16T18:31:23.3479695+00:00,1
932,2361n1,Sør-Øst Politidistrikt,204,4,Tønsberg,2361n1-0,"Nødetatene er på stedet etter melding om trafikkulykke på stedet. Påkjørsel bakfra. Det er nedsatt hastighet i nordgående løp.  3 personer ble kjørt til legevakt for sjekk. 

Mann i 20 årene blir anmeldt for å ha kjørt i bilen foran. Førerkortet hans ble beslaglagt. Bilene ble tauet inn og veien er ryddet.",2023-08-13T14:51:18.0359012+00:00,1
949,23gn68,Sør-Øst Politidistrikt,204,5,Larvik,23gn68-0,I forbindelse med dag 3 av Stavernfestivalen ble 10 personer bortvist av politiet. En ble anmeldt og pågrepet for blotting(se egen tweet kl 21:56) En ble innbragt da vedkommende ikke etterkom pålegg fra politiet. En ble anmeldt for besittelse av narkotika. ,2023-07-09T01:39:50.4882383+00:00,7
952,234xs5,Finnmark Politidistrikt,212,1,Hammerfest,234xs5-0,: Politiet kjører utrykning i Hammerfest området. Øvelseskjøring. Ingen pågående oppdrag. ,2023-10-09T11:57:23.82842+00:00,7
953,23d8qg,Agder Politidistrikt,205,1,Kristiansand,23d8qg-0,Kl: 09:10: politiet fikk melding om en mann som gikk i tunnelen retn. Kristiansand sentrum. En patr. tok kontroll på mannen på Varoddbrua og fikk ham bort fra veien. Instruert i hvor det er tillatt og fornuftig å bevege seg til fots.,2023-10-15T08:55:30.846847+00:00,7
957,23qp4l,Troms Politidistrikt,211,6,Tromsø,23qp4l-0,Like etter klokken 23 fikk politiet melding slåssing inne på et utested. Patrulje og en ambulanse har vært på stedet. En mindre skade ble undersøkt av ambulanse. Politiet opprettet sak og tatt noen avhør før på stedet. Ingen pågrepet. Rettelse/presisering: Tatt avhør på stedet før partene ble dimittert.,2023-09-20T22:42:00.2588078+00:00,5
961,234wfp,Sør-Øst Politidistrikt,204,3,Kongsberg,234wfp-0,"01:56 Fikk politiet melding om innbrudd i en hytte på Meheia. Politiet møtte trolig gjerningspersonene i en VW Caddy, som noe senere ble lokalisert på vei opp til Jonsknuten. Søk i området har foregått i en periode med hundepatrulje og helikopter uten funn. Politiet er interessert i observasjoner dersom noen har sett personer i Saggrenda eller nærområdet som kan ha med dette å gjøre.",2023-07-22T03:19:43.4774094+00:00,0
962,23chh4,Trøndelag Politidistrikt,209,1,Levanger,23chh4-0,Mopedvelt i Bergbygda. Meldt om mulig personskade. Skal ikke være flere involverte. Nødetatene rykker ut til stedet.,2023-07-12T15:56:55.8467298+00:00,4
966,23t1sg,Trøndelag Politidistrikt,209,5,Trondheim,23t1sg-0,"Meget beruset mann i 20-årene funnet liggende på flytebrygge i Nidelva. Han trodde han var i Tønsberg, men ble geleidet inn på hotellet hvor han bodde - i Trondheim - heldigvis før han havnet i vannet. Takk til observant melder!",2023-07-21T22:20:53.6218996+00:00,12
972,2379lq,Vest Politidistrikt,207,5,Bergen,2379lq-0,"Kl 0231 Meldt om mann som virret rundt på terminalområdet v/jernbanen, deretter opp mot Fløyfjellstunnelen. Viste seg å være en østlending i 20-årene som skulle gå til Danm. plass, google maps ledet han via jernbanen og viadukten. Vi kjørte han til rett adr :-).",2023-08-25T02:39:06.7613831+00:00,1
986,23tw6h,Møre og Romsdal Politidistrikt,208,7,Tingvoll,23tw6h-0,En person er tatt vare på av politiet og satt i drukkenskapsarrest. Vedkommende var svært beruset og ute av stand til å ta vare på seg selv.,2023-08-20T02:25:36.6613357+00:00,5
994,23dg8d,Vest Politidistrikt,207,4,Voss,23dg8d-0,To bilar involverte i trafikkulykke. Store materielle skadar.  4 personar. Alle ute av bilane og medvitne.,2023-09-20T17:55:56.7478196+00:00,1
1002,238hff,Sør-Øst Politidistrikt,204,4,Larvik,238hff-0,"Nødetatene rykker ut etter melding om trafikkulykke. 

Meldingen oppdateres.  Politiet på stedet. 2 biler og 3 personer involvert. Partene fremstår ikke skadet. Ulykken har skjedd i lav hastighet. Bilberger har hentet bilene. Fører av den ene bilen, mann i 80 årene, har ""duppet av litt"" og kolliderte i den andre bilen. Førerkortet til mannen ble beslaglagt med samtykke.",2023-10-11T10:20:15.6002255+00:00,1
1005,23c4lh,Sør-Øst Politidistrikt,204,3,Drammen,23c4lh-0,"kl 01:45 - UP stanset en personbil ført av en mann i 20 årene, etter at den ble målt til 159 km/t. Fartsgrense på sted for måling var 110 km/t. Mannen ble anmeldt for forholdet og fikk førerkortet midlertidig beslaglagt ",2023-06-10T01:36:04.9891027+00:00,1
1008,23vstf,Agder Politidistrikt,205,7,Grimstad,23vstf-0,"Melding om 3 smell i området Grooseveien, politiet har kjørt i området uten avdekke noe ulovlig. ",2023-08-28T01:02:06.0023894+00:00,1
1013,23prnv,Trøndelag Politidistrikt,209,7,Inderøy,23prnv-0,"Det er observert en liten båt som nå har satt seg fast i skjæra i nærheten av hytta til innringer. Trolig drevet dit i løpet av natta. Årene ligger i båten, og det er snakk om en Linder 400 aluminiumsbåt med en 9.9Hk Tohatsu.   Båteier ringte akkurat.",2023-08-28T07:22:42.1303527+00:00,11
1016,23h68m,Vest Politidistrikt,207,7,Årdal,23h68m-0,Mørkledd mann går retning Årdalstangen. Han har ikke refleks og er lite synlig for andre trafikanter. Kjør forsiktig og vær oppmerksom på mannen !  Politiet er på vei.  Mannen har kommet seg ut av tunnelen.,2023-07-07T09:51:17.2825063+00:00,1
1029,23zbp2,Møre og Romsdal Politidistrikt,208,2,Kristiansund,23zbp2-0,Naudetatane rykker ut til Omagata/Algea etter melding om eksplosjon i ein tank inne i lokala. Vi har ikkje informasjon om nokon er skadd. 3 personar har tatt seg ut av lokala. Vert oppdatert. Det er foreløpig ukjent kva slags tank og innhold som har eksplodert. Røykdykkarar er inne i bygget og søker. Foreløpig vurdering er at det ikkje er behov for ytterligare evakuering. Kjemikaliedykkarar har vore inne på anlegget til Algea og kontatert at det er ein trykkmålar som har eksplodert. Dette førte til ein lekkasje i  ein tank som inneholdt ei blanding av salpetersyre og vatn. Alt trykk på anlegget er stengt av og det er starta sanering.,2023-08-19T15:43:20.072618+00:00,12
1031,23rqlt,Sør-Øst Politidistrikt,204,4,Modum,23rqlt-0,01:54 Melding om en buss som har kjørt ut. Kun bussjåfør i bussen. Ikke alvorlig skadet. Ikke veldig store skader på bussen. Vi har bestilt berging. Fremstår som at bussen bare har kjørt ut på veiskulderen.  Bussjåføren ble kjørt til Ringerike sykehus. Ikke alvorlig skade. Bussen blir stående inntil bergingsbil for bussen kommer. Bussen er hentet. Vi oppretter sak. Besluttet beslag av førerkort.,2023-07-03T00:19:13.7595466+00:00,1
1033,23lqc0,Sør-Øst Politidistrikt,204,4,Ringerike,23lqc0-0,Nødetatene rykker ut etter melding om en trafikkulykke på stedet. En bil har kjørt av veien. Det skal ikke være personskader. ,2023-08-27T04:38:38.0586129+00:00,1
1035,239bp0,Øst Politidistrikt,202,4,Sarpsborg,239bp0-0,"Meldt om utforkjøring. Nødetater er fremme på skadested.  Ulykken har skjedd på Fv 124, ca en mil fra Strømsfoss i retning Rakkestad. Det var to personer i bilen, begge ble bekreftet omkommet på stedet. Politiet og ulykkesgruppa fra Statens vegvesen har arbeidet på ulykkesstedet gjennom natten, og videre etterforskning vil søke å avdekke årsaken til ulykken. De pårørende er varslet.",2023-08-03T22:21:56.1577541+00:00,1
1044,23kmg5,Møre og Romsdal Politidistrikt,208,6,Ålesund,23kmg5-0,"Aggressiv og beruset person kjøres til arresten, Ålesund. Vedkommende har slått til flere personer. Sak opprettes.",2023-08-12T00:49:02.1537713+00:00,5
1047,234mxk,Troms Politidistrikt,211,5,Tromsø,234mxk-0,"To personer blir sjekket av ambulansepersonell etter at de har vært utsatt for en voldshendelse utenfor et utested. Det var flere involverte, men disse var forlatt da politiet ankom. Politiet oppretter sak, og foretar vitneforklaringer mm. på stedet. ",2023-08-25T01:28:18.1017791+00:00,6
1048,23zjx3,Øst Politidistrikt,202,1,Vestby,23zjx3-0,Denne meldingen har blitt trukket. Denne meldingen har blitt trukket.,2023-10-08T00:31:45.1637488+00:00,4
1053,23vqcq,Øst Politidistrikt,202,7,Marker,23vqcq-0,"kl 2130; toll avdekker et magasin fylt med patroner i en bil på vei inn i landet. Fører av bilen, mann i 20 årene, er pågrepet og kjørt arrest. Han vil bli forsøkt avhørt mandag. Mannen er tidligere omhandlet om straffbare forhold.",2023-09-18T01:40:24.3959916+00:00,1
1064,23z4g0,Sør-Øst Politidistrikt,204,5,Notodden,23z4g0-0,Kl. 0050: En person ble slått i nesa ved et spisested i sentrum. En mistenkt 19 år gammel mann er bortvist fra Notodden sentrum. Politiet oppretter sak. ,2023-10-15T00:04:22.608167+00:00,6
1067,23x3nv,Innlandet Politidistrikt,203,4,Stange,23x3nv-0,"Kl 1645, trafikkulykke, kollisjon mellom bil og MC, nødetater på veg, forts. Begge kjøretøy havnet i grøfta, MC fører oppsøker selv legevakt, ulykken fremstår ikke alvorlig, vi oppretter sak, noe materielle skader.",2023-09-07T14:54:44.4256051+00:00,1
1069,23b8rx,Nordland Politidistrikt,210,7,Rana,23b8rx-0,"Politiet har funnet en gul kajakk, med tilhørende redningsvest og spruttrekk i området Mjølaodden. Politiet kan kontaktes for tilbakelevering til rette eier. ",2023-09-17T11:25:39.052104+00:00,12
1075,23r8jr,Sør-Øst Politidistrikt,204,3,Drammen,23r8jr-0,18:37 - Mann i 20-årene innbrakt etter å ha knust en rute og tatt seg inn i et hus. Politiet etterforsker saken videre. ,2023-08-20T17:03:28.0076235+00:00,0
1081,23d2r5,Agder Politidistrikt,205,7,Kristiansand,23d2r5-0,Politipatrulje er på stedet sammen med ambulanse etter melding om slåsskamp på stedet. To personer har vært involvert. Vi har kontroll på disse. De involverte er oppegående.,2023-07-25T18:20:01.3956385+00:00,6
1084,2389w1,Øst Politidistrikt,202,1,Våler,2389w1-0,"Nødetatene rykker ut på alvorlig mc-ulykke i Våler, fv 121. Redningshelikopter på vei til stedet. Oppdateres. Mc fører er bekreftet omkommet av helsevesenet på stedet. Veien blir steng en stund fremover.  Pårørende er ikke varslet. Det gis derfor pr nå ingen ytterligere informasjon om den omkomne. Det var en mann i 50-årene fra Fredrikstad som omkom i ulykken.",2023-08-23T18:05:38.4559586+00:00,4
1087,2351fq,Sør-Øst Politidistrikt,204,7,Drammen,2351fq-0,"Politiet etterforsker et personran som skjedde ved 0100 tiden. Fornærmede hevder seg truet med kniv, og fraranet mobil, penger og klokker. Gjerningspersonene kom på sparkesykler og dro derifra på disse og bort til en bil. Vi ser etter bil med personene i.  Vi har pr nå ikke funnet gjerningspersonene. De var tre stykker pluss en sjåfør som ventet i ""fluktbilen"". Fornærmede forklarer at de presset kniv mot kroppen hans. Han kom ikke fysisk til skade. Vi etterforsker saken videre gjennom natten. Sak opprettet.",2023-08-04T23:56:49.1104136+00:00,6
1090,239mg1,Sør-Øst Politidistrikt,204,4,Sør-Øst politidistrikt,239mg1-0,Denne meldingen har blitt trukket.,2023-10-15T11:43:09.53691+00:00,1
1095,23b2zg,Trøndelag Politidistrikt,209,6,Trondheim,23b2zg-0,Drosjesjåfør gikk til angrep på trafikkvakt ved Festningen ifb. med festivalen. Fornærmede vil vurdere å anmelde saken i ettertid. ,2023-09-02T15:05:39.8022111+00:00,7
1102,230s73,Sør-Øst Politidistrikt,204,5,Horten,230s73-0,"Patruljen har anholdt en mann - iforbindelse med at han utøver vold mot kvinnen han var sammen med - vitner ringte politiet og sa han la henne i bakken. Paret i 30-årene er hjemmehørende i Gulbrandsdalen.  Vi jobber med saken på stedet nå.  Mannen kjøres arrest, kvinnen blir tilbudt husly på annen måte. Patruljen i Horten var også borte i dem tidligere i ettermiddag, etter at de kranglet høylydt på et av byens hotell. Patruljen oppretter sak.",2023-06-18T15:55:14.6761255+00:00,6
1103,23k2ks,Agder Politidistrikt,205,11,Lindesnes,23k2ks-0,Kl. 0230. Båt med en mann ombord har kjørt på land ved Villingskjæran. Redningsskøyta bistår med å få hjulpet båt og mann inn til land. Ikke personskade.  Noe materielle skader på båten. ,2023-08-22T02:09:09.9779102+00:00,12
1113,23khz4,Agder Politidistrikt,205,10,Valle,23khz4-0,"Politiet har fått melding om at tyskere på tur nord for Løefjellsli har hørt dyrelyder og frykter at det kan være bjørn. Viltnemda er på vei til stedet for å undersøke om det er spor på stedet. Det er ikke gjort observasjon av bjørn. 
De er tilbake på hytta. Viltnemda har IKKE funnet noe indikasjon på at det har vært bjørn i området, det er funnet spor av hjortedyr som kan forklare lydene turgåerne har hørt.",2023-08-11T14:57:21.8654514+00:00,8
1118,239hqs,Vest Politidistrikt,207,11,Bergen,239hqs-0,"C Sundts gate kl 1517: politiet er på stedet etter melding om person i sjøen. Vedkommende holder seg fast i ett tau. Brannvesenet har akkurat ankommet stedet. Personen, en mann, er nå oppe av sjøen. Vedkommende blir tilsett av helsepersonell på stedet. Han er bevisst, ukjent skadeomfang utover det. Vi er ferdig på stedet. Vedkommende, mann i 40 årene, ble fraktet til sykehus. Han var bevisst og tilsnakkenes. Sannsynligvis falt i sjøen ved ett uhell.",2023-10-09T13:26:46.4251274+00:00,12
1120,23tmrl,Sør-Øst Politidistrikt,204,1,Tinn,23tmrl-0,"Nødetatene er på en ATV ulykke på toppen av Krossobanen. To personer fremstår skadet. Oppdateres.  De to på ATV fremstår lettere skadet - de er i 30-årene og hjemmehørende på Kongsberg. Patruljen undersøker nå omstendighetene rundt selve ulykken, undersøker ATV osv.",2023-07-13T14:55:42.0334374+00:00,4
1124,237qdx,Møre og Romsdal Politidistrikt,208,11,Ålesund,237qdx-0,En båt med tre personer gar kjørt på et skjær. Får bistand fra redningsskøyta DNV2. Ingen personskade og ikke mistanke om promille. ,2023-08-20T00:15:13.6941771+00:00,12
1129,23rm8m,Agder Politidistrikt,205,5,Kristiansand,23rm8m-0,Denne meldingen har blitt trukket.,2023-07-21T09:46:08.4707465+00:00,1
1130,23t8vc,Trøndelag Politidistrikt,209,4,Trondheim,23t8vc-0,Nødetatene rykker ut til trafikkulykke på Jakobsli. 2 biler har kollidert og 4 personer er involvert i ulykken.,2023-09-20T05:51:37.5656632+00:00,1
1133,239gzg,Agder Politidistrikt,205,3,Kristiansand,239gzg-0,"Vi undersøker et innbruddsåsted på Lund. Det har vært innbrudd i et lagerlokale, det er bl.a stjålet varmepumper og en tilhenger. Patruljen oppretter sak.",2023-07-15T18:44:45.5225944+00:00,0
1143,23ljlh,Øst Politidistrikt,202,1,Ullensaker,23ljlh-0,"Politiet på OSL Gardermoen har gjennomført flere promillekontroller opp mot flybesetning på inn og utland. Et crewmedlem har blåst over lovlig verdi, og er besluttet pågrepet. Sak er opprettet.",2023-07-10T14:09:39.0019911+00:00,7
1169,23whhv,Sør-Øst Politidistrikt,204,0,Skien,23whhv-0,"Patruljen rykket ut til en privatadresse, etter at vitner meldte om at noen forsøkte å bryte seg inn i en leilighet. Ved vår ankomst viste det seg at det var vedkommende som bodde der som hadde glemt nøkkelen, og hadde prøvd å komme inn i ca to timer....",2023-10-01T01:14:23.3090241+00:00,5
1171,23s9fn,Møre og Romsdal Politidistrikt,208,6,Ålesund,23s9fn-0,"Kl 2340 - Ein vektar på ein utestad vert meld for kroppskrenking etter hardhendt behandling av ein gjest. Gjesten vart påført eit sår i hovudet.
Gjesten skal ha opptrådd vanskelig overfor vektarane på utestaden.",2023-10-01T02:50:11.8911353+00:00,5
1173,23ck42,Sør-Øst Politidistrikt,204,4,Larvik,23ck42-0,"Nødetatene rykker ut etter melding om kollisjon mellom lastebil og personbil.  Ulykken har skjedd på avkjøringsrampe nordgående og trafikken står stille på rampa. Nødetatene er på stedet. Bilberging er bestilt. En lastebil har kjørt på en personbil. 2 personer involvert. De fremstår ikke hardt skadet. Fører av personbil ble kjørt til sykehus for sjekk. Bilberger til stedet for å hente begge kjøretøyene. Nødetatene ferdig på stedet. Fører av personbilen(taxi), mann i 40 årene, har rygget på E18. Førerkortet hans ble beslaglagt og saken er anmeldt.",2023-10-16T05:27:19.1398358+00:00,1
1185,23w7c7,Sør-Øst Politidistrikt,204,1,Horten,23w7c7-0,"kl 19:51 melding om singelulykke med MC ved Esso Borre. Fører, kvinne i 40 årene fra Horten, er tatt med av helse. Fremstod ikke alvorlig skadd, men mulig brudd. Fremstår som sleng med bakhjul på MC i et kryss. Sak opprettes.",2023-10-08T18:29:16.7924983+00:00,4
1191,2367db,Sør-Øst Politidistrikt,204,7,Kongsberg,2367db-0,"Kl 2027 fikk politiet melding om at to personer hadde blitt fraranet flere gjenstander av flere personer. Personene hadde blitt truet med en spiss gjenstand. Flere politipatruljer ble sendt til stedet for å undersøke hendelsen. Oppdateres. Kl 2117 ble det meldt at det var kontroll på situasjonen. Gjenstander som ble frastjålet var bl.a en caps, et belte, et halskjede, en veske/bag og en klokke. Det er kontroll på 4 unge personer som mistenkes for hendelsen. Oppdateres. Alle gjenstander som ble frastjålet personene er funnet og
tilbakelevert rettmessig eier. Personene som mistenkes for hendelsen vil bli kjørt hjem av politiet, politiet skal snakke med foreldre/verger om hendelsen. Politiet er nå ferdig på stedet, det blir opprettet sak for videre etterforskning.",2023-09-20T19:23:34.3236164+00:00,6
1197,23m1t1,Agder Politidistrikt,205,3,Kristiansand,23m1t1-0,"Kl. 0620: Politiet har pågrepet en person, anmeldes for innbrudd i bil. Forholdet fant sted i Kjos Ringvei. ",2023-08-03T05:21:02.5355017+00:00,0
1200,23k5sd,Sør-Øst Politidistrikt,204,11,Sandefjord,23k5sd-0,"Nødetatene er på stedet etter melding om drukningsulykke. En person involvert og det jobbes med førstehjelp på stedet. Oppdateres.  Denne meldingen har blitt trukket. Personen er bevisst, fraktes videre i ambulanse til sykehus for behandling. Politiet gjør undersøkelser for å bringe klarhet i hendelsesforløpet.  Personen er en mann i 80-årene.",2023-08-06T13:54:53.9061665+00:00,4
1217,2319zn,Nordland Politidistrikt,210,1,Brønnøy,2319zn-0,"Sykkel ulykke en person involvert. Politiet på tur til stedet. Helse ivaretar sykelisten på stedet. Uavklart skadeomfang, men fremstår ikke per nå som kritisk skadd. Oppdateres her. Sykelisten er tatt hånd om helse og kjørt til legevakten. Politiet gjør undersøkelser på stedet. Ingen opplysninger som tilsier at andre trafikanter har vært involvert i ulykken.  Sak opprettes.",2023-09-02T15:29:15.5146043+00:00,4
1221,23ggxc,Sør-Øst Politidistrikt,204,1,Sigdal,23ggxc-0,"06:05 Nødetater rykker ut til trafikkulykke. En varebil har kjørt av veien og ut i elva ved Sagmoen. En person involvert. Har kommet seg ut og på land. Virker ikke alvorlig skadet. Oppdateres. Fører, en mann i 20 årene, har blitt tatt med av ambulansen til Ringerike sykehus. Vi er ferdig med undersøkelser på stedet. Bilen blir berget senere.  Sak blir opprettet.",2023-06-16T04:14:22.0030877+00:00,4
1229,235bqw,Sør-Øst Politidistrikt,204,11,Tønsberg,235bqw-0,Politiets båtpatrulje har foretatt fartskontroll på stedet - og to førere har blitt bøtelagt for å ha kjørt for fort ved Vrengensundet på Tjøme. ,2023-07-28T16:17:07.2024586+00:00,7
1235,23f5p0,Agder Politidistrikt,205,7,Arendal,23f5p0-0,"Kvinne anmeldes for vold mot politi, skal ha slått mot patruljen. Ikke personskade. Anmeldes også for bæring av øks på offentlig sted. Besluttet pågrepet og innsatt i arrest.",2023-08-12T22:38:30.2315986+00:00,6
1237,232djb,Agder Politidistrikt,205,6,Kristiansand,232djb-0,En mindreårig ungdom er utsatt for trusler og tyveri av to andre ungdommer. Fornærmede er fratatt gjenstand. Fornærmede er ikke utsatt for vold. Politiet søkte etter aktuelle personer og fikk kontroll på begge i sentrum. De mistenkte er mindreårige.  De mistenkte overtas av barnevernet. Politiet oppretter sak.,2023-08-20T17:15:14.4528619+00:00,3
1243,23rxfq,Sør-Øst Politidistrikt,204,8,Færder,23rxfq-0,"kl 18:07 Politiet har i løpet av kvelden iverksatt leteaksjon etter en mann i 80 årene. Savnede er mulig iført sort jakke, lett høstjakke og beige bukser, hvit caps. Frivillige søksmannskaper fra FORF er innkalt. Det blir også benyttet politihelikopter i søk. Politiet oppfordrer naboer til å sjekke egen eiendom, gararsjer, skur etc. grundig. Det har pågått søk etter mannen i hele natt, uten funn. Søket fortsetter videre med nye mannskaper i formiddag. Det er fortsatt aktuelt for naboer å sjekke egen eiendom, garasjer, boder etc. Redningsaksjonen på Færder - Torød av nå avsluttet. Mannen er ikke funnet.  Politiet har besluttet dette i samråd med HRS.",2023-08-29T19:03:52.544599+00:00,12
1246,23tnwk,Sør-Øst Politidistrikt,204,7,Tønsberg,23tnwk-0,"Kl: 02:24
Mann i 40 årene ble anmeldt for å ha kjørt passasjerer mot vederlag uten taxiløyve. Mannen vil få en reaksjon fra politiet senere.   ",2023-08-26T02:48:06.2079924+00:00,1
1255,23glhh,Trøndelag Politidistrikt,209,4,Melhus,23glhh-0,"Front mot front på E6 nord for Lundamo. Begge biler er utenfor veibanen. To personer er involvert, begge er oppegående. Nødetatene er på vei. Viser seg å ikke være front mot front, men påkjørsel av en bil som svingte ut på E6. Det er også påkjørt en strømstolpe. Begge involverte, en mann og en kvinne, begge i 60-åra er kjørt til legevakt av ambulanse. Politiet oppretter sak.",2023-09-08T16:06:12.3267133+00:00,1
1257,23nxvq,Sør-Øst Politidistrikt,204,5,Midt-Telemark,23nxvq-0,"Patruljen har stanset en lokal bil med en lokal fører i 30-årene bak rattet. Fra bilen dundret det så høy musikk, at det nesten ikke er til å tro. Det har innkommet flere klager på denne. Vi beslagla et musikkanlegg på ca 100 kg i den - fører anmeldt !",2023-07-29T15:53:40.5967774+00:00,1
1260,233pfz,Trøndelag Politidistrikt,209,5,Trondheim,233pfz-0,Politiet er på/ved en adresse på Lademoen etter melding om at 2 karer gikk rundt med en øks og har prøvd å komme seg inn på en adresse. Vi har kontroll på en som passer til beskrivelse gitt av melder. Oppdateres. Mannen politiet hadde kontroll på er sjekket ut av saken. Vi er i kontakt med fornærmede i saken og etterforsker videre . Ikke noen fare for allmenheten.,2023-08-15T16:16:51.4295864+00:00,7
1267,23rj9t,Troms Politidistrikt,211,7,Tromsø,23rj9t-0,"Politiet mottok melding fra 3 barn, henholdsvis 7, 8 og 8 år. De hadde vært på tur i marka, og klart å gå seg bort. Etter en kort stund fikk vi avklart eksakt posisjon og kunne ringe en av barnas mødre og beskrive hvor barna var.  Barna hentet av moren. ",2023-10-19T17:42:13.873079+00:00,12
1275,23tq2c,Agder Politidistrikt,205,1,Lyngdal,23tq2c-0,"Nødetatene er på E39 ved Lenesbakkene i Lyngdal ifbm melding om brann i kjøretøy. Veien er p.t. stengt mens nødetatene jobber på stedet. Det fremstår å ikke være personskade. E39 er steng i begge retninger, brannvesenet har startet slukking. Fører er ute av bilen, mulig han har pustet inn litt røyk, sjekkes av helsepersonell på stedet. Fører av bilen blir kjørt legevakta for behandling, han har pustet inn en del røyk. Trafikken dirigeres forbi stedet. Bilen er fjernet og trafikken går som normalt på stedet.",2023-09-19T17:56:20.3698623+00:00,2
