,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
5620,23v83q,Innlandet Politidistrikt,203,8,Åmot,23v83q-2,"Til orientering så flyr Politihelikopteret lavt i området, forts.",2023-09-19T08:53:31.2361824+00:00,
16038,23q9zq,Sør-Øst Politidistrikt,204,1,Porsgrunn,23q9zq-0,"To biler har kollidert i akselrasjonsfeltet sydgående på E18. Det ser ikke ut som det er personskade, men nødetatene rykker ut. Oppdateres. ",2023-06-29T15:31:25.9368747+00:00,
11685,23m3wk,Nordland Politidistrikt,210,5,Vestvågøy,23m3wk-0,"Ordensforstyrrelse på privat sted ca. kl. 0100. Bror og søster, begge rundt 60 år har kranglet. Noe alkohol konsumert i forkant. Politipatruljen har vært på stedet og roet ned situasjonen. Oppretter sak.  ",2023-08-09T04:11:26.8048088+00:00,
908,23hw2c,Agder Politidistrikt,205,5,Kristiansand,23hw2c-0,KL. 2105. Melding om slagsmål ved et serveringssted. Noen av partene hadde forlatt stedet før politiet ankom. Ikke meldt om personskade. Trolig noen verbale trusler og så skal en jente bitt sparket. Uoversiktlig hva som har skjedd. ,2023-10-18T19:44:09.3768502+00:00,
8695,23vnnh,Sør-Øst Politidistrikt,204,2,Modum,23vnnh-2,"Ambulanse tok med seg involverte, mann i 50 årene til Drammen sykehus for videre behandling. Politiet oppretter sak på forholdet.",2023-08-29T14:46:42.2582916+00:00,
1835,23j0gz,Vest Politidistrikt,207,1,Tysnes,23j0gz-1,Brannvesenet er på staden. Dei melder at ein bil har køyrt inn i ein parkert bil. Det er store køar i begge retningar.,2023-10-13T12:48:14.5748673+00:00,
11639,23tpvw,Sør-Øst Politidistrikt,204,4,Drammen,23tpvw-0,Nødetatene rykker ut til trafikkulykke i tunellen. 1 personbil har kjørt i tunellveggen. Oppdateres.,2023-08-09T13:42:32.8695045+00:00,
3309,230d64,Øst Politidistrikt,202,2,Halden,230d64-0,Melding om at det brenner i en MC som ligger i veibanen. Fører står på trygg avstand. Nødetater er på vei.,2023-10-03T19:22:25.7683562+00:00,
3976,2360cb,Vest Politidistrikt,207,4,Bjørnafjorden,2360cb-0,kl 1045: Nødetatane på veg fram etter melding om trafikkulykke ved Risvatnet. Ein bil køyrt i fjellveggen. Førar ute av bilen.,2023-09-29T08:53:36.713104+00:00,
9654,23vrdm,Trøndelag Politidistrikt,209,1,Åfjord,23vrdm-0,"Politiet på Fosen har hatt samarbeidskontroll med Statens Vegvesen ved Åfjord vgs. Resultatet ble 3 bruksforbud, 3 mangellapper  og 1 piggdekkgebyr. ",2023-08-23T07:27:18.4338884+00:00,
13794,23gvmx,Vest Politidistrikt,207,1,Alver,23gvmx-0,"Kl 0202, mørkkledd mann går på FV57, retning Knarvik, bilistar må vera merksame, politiet er på veg mot staden.",2023-07-23T00:16:08.5265805+00:00,
15179,23t9qk,Sør-Øst Politidistrikt,204,1,Siljan,23t9qk-1,"Politiet er i kontakt med bilfører, og undersøker nærmere. Det fremstår som det kun er materielle skader på kjøretøyet.",2023-07-12T09:41:26.2805175+00:00,
8439,23t634,Innlandet Politidistrikt,203,1,Elverum,23t634-0,UP-patrulje avholdt trafikkontroll langs Vestsivegen. Utstedt 9 forenklede forelegg for hastighetsovertredelser. Høyeste hastighet 80 km/t i 60-sone.,2023-08-31T09:34:55.771208+00:00,
15247,23r913,Vest Politidistrikt,207,1,Bergen,23r913-1,Nødetatene er på stedet. Der har ikke vært noen ulykke. En bil har stanset i tunellen da fører mest sannsynligvis fikk noe illebefinnende. Fører blir tilsett av helsepersonell nå.,2023-07-11T14:42:27.6002243+00:00,
12952,23vjt9,Vest Politidistrikt,207,1,Aurland,23vjt9-0,"#E16 Meldt om nedfall frå tunnellvegg/tak, VTS varsla og har stengt tunnelen inntil entreprenør er på staden.",2023-07-29T18:02:18.2091669+00:00,
15885,2368dg,Sør-Øst Politidistrikt,204,1,Midt-Telemark,2368dg-0,"05:15 Politipatrulje stanset bil hvor fører, en mann i 30 årene, ikke var edru. Han ble tatt med for nødvendige prøver. Førerkortet ble beslaglagt. ",2023-07-04T05:16:50.4959491+00:00,
5929,2381fb,Innlandet Politidistrikt,203,0,LØTEN,2381fb-0,Kl. 1246. Oppdaget innbrudd på hytte i området Savalsætra. Vi reiser til stedet og foretar åstedsundersøkelse. Uvisst når det har skjedd og hva som er evt borttatt.,2023-09-16T11:39:42.3141436+00:00,
5948,231140,Sør-Øst Politidistrikt,204,1,Hol,231140-1,"Brannvesen og ambulanse er på stedet. Alle involverte er ute av bilene, og fremstår ikke alvorlig skadd.",2023-09-16T09:12:45.344826+00:00,
5899,23bfzv,Sør-Øst Politidistrikt,204,4,Ringerike,23bfzv-0,"Nødetatene rykker ut etter melding om trafikkulykke på stedet. En bil har kjørt av veien. 

Meldingen oppdateres. ",2023-09-16T16:26:47.5252907+00:00,
16268,238qjh,Sør-Øst Politidistrikt,204,5,Tønsberg,238qjh-0,01:40 ble det meldt om slagsmål på et utested. Politiet har vært på stedet. 4 unge menn som var hissige. To av dem ble bortvist og en av dem vil anmelde i ettertid. Ingenting som tydet på at noen var skadet. ,2023-06-25T00:34:17.4124082+00:00,
6203,239dls,Vest Politidistrikt,207,5,Askøy,239dls-0,Kl 1924 meldt om at eit skot er høyrt ved Trædet og Berlandsvegen. Ikkje meldt om at nokon er skadd. Det er høyrt skrik i området. Mogleg dette skriket stammar frå folk på ein fotballbane like ved. Politiet er på staden for å undersøkja omstenda.,2023-09-14T18:16:30.4455833+00:00,
8010,23v298,Trøndelag Politidistrikt,209,5,Trondheim,23v298-0,Politiet rykket ut til legevakten pga en mann var aggressiv og truende på venterommet.  Truet med å skade andre på venterommet.  Politiet fikk kontroll på mannen.,2023-09-03T02:56:17.4519287+00:00,
12989,23qs3m,Nordland Politidistrikt,210,1,Andøy,23qs3m-0,Utrykningspolitiet har gjennomført fartskontroll i 60 sone. Fem førere bøtelagt. Høyeste hastighet 75 km/t. ,2023-07-29T12:01:38.3065043+00:00,
11549,23w869,Nordland Politidistrikt,210,1,Vefsn,23w869-0,Promillekontroll avviklet på Halsøy. 41 kontrollerte. 1 anmeldt for lavpromille. Bevissikring gjennomført. ,2023-08-10T05:06:31.8109247+00:00,
4993,23b4np,Sør-Øst Politidistrikt,204,2,Skien,23b4np-0,21:50 Nødetater rykket ut til melding om røykutvikling. Matlaging som var årsaken. Ikke vært åpne flammer. Beboer har fått i seg noe røyk og har blitt tatt med for sjekk på legevakt. ,2023-09-22T20:14:16.1000633+00:00,
4863,2390v9,Vest Politidistrikt,207,5,Bergen,2390v9-0,"Kl 1609 meldt om mann som hadde ei øks ved Strakshuset. Ingen trusselsituasjon, men politiet har rykt ut og er på staden. I kontakt med 5 personar, ingen som er skadd. Kontroll på øksen. ",2023-09-23T14:26:31.0319097+00:00,
3993,23mgbf,Agder Politidistrikt,205,1,Kvinesdal,23mgbf-0,"Politiet har hatt kontroll på stedet i forbindelse med skolevei. 50 kontrollerte, ingen reaksjoner.",2023-09-29T06:32:29.3425349+00:00,
4292,23vb7p,Sør-Øst Politidistrikt,204,4,Tønsberg,23vb7p-2,Partene skriver skademelding.,2023-09-27T07:36:55.5181043+00:00,
9562,23vxzn,Vest Politidistrikt,207,6,Bergen,23vxzn-0,"Kl 1845: Bendixens vei, slagsmål mellom flere menn i en leilighet. En mann har kuttskader i en arm, sendt i amb til HUS. Han var våken og bevisst. Gjerningsvåpenet er sannsynligvis en flaske. Politiet har kontroll på tre menn. ",2023-08-23T17:16:17.5019828+00:00,
8856,23g7lv,Sør-Øst Politidistrikt,204,1,Sandefjord,23g7lv-0,"Melding om et kjøretøy som har kjørt rett inn i et skilt. Fører gikk ut av bilen, før han satte seg inn og kjørte videre. Patruljene ser nå etter en hvit varebil med skader i fronten. ",2023-08-28T08:41:23.6053225+00:00,
9283,23t15b,Øst Politidistrikt,202,8,Moss,23t15b-0,"Vi leter etter en savnet dame området Rosneskogen; nord på Jeløya. Beskrivelse: Kvinne 77 år, rosa boblejakke, jeans og gråhvitt hår. Ved observasjon, ring politiet på 02800.",2023-08-25T13:49:39.8262944+00:00,
6223,235pkp,Sør-Øst Politidistrikt,204,4,Hole,235pkp-2,MC fører er fløyet til Ullevål sykehus for videre behandling.,2023-09-14T17:12:12.5065616+00:00,
61,232h55,Møre og Romsdal Politidistrikt,208,1,Giske,232h55-0,UP har stanset bilfører som ikke har gyldig førerkort. Vedkommende mistenkes også for kjøring i ruspåvirket tilstand. Tas med for prøvetaking. Sak opprettes.,2023-10-24T18:16:29.221284+00:00,
17289,23mz77,Sør-Øst Politidistrikt,204,1,Sandefjord,23mz77-1,Nødetatene er ferdig på stedet. Sak opprettet. ,2023-06-01T20:01:17.1693664+00:00,
10604,23m7kr,Nordland Politidistrikt,210,1,Rana,23m7kr-0,"Politiet har gjennomført en trafikkontroll  på stedet. Resultat; fem forenklede forelegg, høyeste hastighet 100 km/t i i 80-sonen.",2023-08-16T17:51:36.0041462+00:00,
3369,23plkz,Sør-Øst Politidistrikt,204,1,Drammen,23plkz-1,Ferdig på stedet. Sparkesyklist uskadd. Sparkesyklisten hadde truffet bilen når bilen svingte inn en annen vei.,2023-10-03T12:15:12.9445606+00:00,
17261,23dl2v,Sør-Øst Politidistrikt,204,3,Drammen,23dl2v-0,Melder opplyste at hans stjålne Tesla akkurat ble observert ved sykehuset. Patruljen raskt til stedet og bistod bileier. Bilen var påsatt falske skilt. En lokal kjenning i 30-årene bak rattet. Han ble pågrepet. ,2023-06-02T12:06:25.4852187+00:00,
2710,23s6ph,Agder Politidistrikt,205,5,Lindesnes,23s6ph-1,"Patruljen har kontroll på mannen, fått pålegg om å holde seg borte fra sentrum resten av natten.",2023-10-07T17:15:07.1840546+00:00,
16741,23cl5k,Sør-Øst Politidistrikt,204,1,Flesberg,23cl5k-0,UP har hatt laserkontroll i 80 sone. 12 stk har fått forenkla forelegg og en mann i 50 årene har fått førerkortet beslaglagt. Han ble målt til å kjøre i 118 km/t. ,2023-06-14T21:28:54.1319219+00:00,
14148,23hjv6,Agder Politidistrikt,205,1,Lillesand,23hjv6-0,Bilfører mistenkes for kjøring i påvirket tilstand og ha rygget inn i et annet kjøretøy. Tatt med til nødvendige prøver. Sak opprettes.,2023-07-20T11:42:05.3649854+00:00,
467,23gl8w,Agder Politidistrikt,205,1,Kristiansand,23gl8w-0,Melding om store steiner som har rast ut i vegbanen og stenger østgående felt. Vegtrafikksentralen varslet. Det er ingen som står ved steinraset pr nå. Kjør forsiktig.,2023-10-21T16:36:11.5523093+00:00,
901,23nh0m,Troms Politidistrikt,211,2,Senja,23nh0m-2,Brannvesenet har kontroll på brannen. Driver med etterslukning. Årsaken er pr. nå ukjent. Sak opprettes.,2023-10-18T23:04:14.086339+00:00,
12460,231gsg,Sør-Øst Politidistrikt,204,1,Færder,231gsg-0,"09:05 UP har hatt promillekontroll på stedet. 110 sjåfører ble kontrollert, alle var edru.",2023-08-03T07:26:42.0624786+00:00,
8361,235gns,Trøndelag Politidistrikt,209,2,Overhalla,235gns-0,Nødetatene rykker ut til brann i Overhalla.  Det er i en lager bygning.  Da brannvesenet kom fram var det full overtenning.  Brann konsentrerer seg om å redde bygninger rundt lager bygningen.  De personene som bor i området har evakuert seg selv. Oppdatering kommer.,2023-08-31T21:28:02.5721054+00:00,
5030,231tww,Agder Politidistrikt,205,1,Risør,231tww-0,KL. 1830. Politiet og ambulanse er i Risør sentrum etter melding om at en mann har veltet på en MC. Ikke meldt om alvorlig personskade. ,2023-09-22T16:52:03.9501241+00:00,
3520,232jp2,Troms Politidistrikt,211,1,Tromsø,232jp2-0,"Politi og ambulanse har rykket ut etter melding om et trafikkuhell. En syklist har tippet og slått seg litt i hodet. Blør litt, men ikke melding om noe større skade. Litt uvisst hva som har forårsaket at syklisten tippet så patruljen undersøker.",2023-10-02T06:57:31.2429347+00:00,
14711,2364pr,Trøndelag Politidistrikt,209,5,Trondheim,2364pr-0,Mann i 30 åra er innsatt i arrest etter å ha vært til sjenanse for ansatte og gjester på en restaurant på Solsiden. Mannen er beruset og får sove ut rusen i drukkenskapsarrest. Politiet oppretter sak for ordensforstyrrelse.,2023-07-15T18:06:35.2329942+00:00,
15309,23q8fq,Sør-Øst Politidistrikt,204,5,Skien,23q8fq-0,Kl. 21:12 Mann i 20-årene innbragt politiets arrest grunnet ordensforstyrrelse i sentrum. Anmeldes for dette.,2023-07-10T20:01:31.3903534+00:00,
7228,238jph,Sør-Øst Politidistrikt,204,1,Lier,238jph-1,Nødetaten er på stedet. En person i kjøretøyet - vedkommende fremstår skadet og blir sett til av ambulansepersonell.  Et kjørefelt på E-18 sørgående er foreløpig sperret. Politiet undersøker omstendighetene rundt ulykken.,2023-09-08T13:34:35.8085753+00:00,
14041,23mf6f,Agder Politidistrikt,205,2,Kristiansand,23mf6f-1,Det brenner i solceller på taket.,2023-07-21T12:02:25.8754399+00:00,
12699,23458l,Agder Politidistrikt,205,1,Kristiansand,23458l-0,Kl 1150. Bil har fått stans i østgående løp på Varoddbroa. Bilberger vil bli bestilt. Så langt ikke meldt om trafikale problemer. ,2023-08-01T09:51:55.4386108+00:00,
2715,23pxqp,Agder Politidistrikt,205,1,Lillesand,23pxqp-0,MC fører anmeldes for kjøring i påvirket tilstand og kjøring uten gyldig førerkort. ,2023-10-07T13:54:53.5428652+00:00,
14223,23d2bc,Sør-Øst Politidistrikt,204,1,Ringerike,23d2bc-1,Uhellet inntraff i krysset E16/Vollgata.,2023-07-19T15:31:26.4751952+00:00,
7766,23jws4,Trøndelag Politidistrikt,209,1,Frøya,23jws4-1,"Vi er ferdige på stedet. Ingen personskade, og mindre materielle skader.  Partene skriver skademelding.",2023-09-05T09:21:05.4694759+00:00,
9499,23k7fw,Sør-Øst Politidistrikt,204,1,Drammen,23k7fw-2,Da er Bragernestunnelen åpnet igjen.,2023-08-24T10:09:59.4090717+00:00,
3030,23mfg6,Trøndelag Politidistrikt,209,1,Namsos,23mfg6-0,"UP har hatt fartskontroll ved Bergsmoen. Her ble det utferdiget 4 forenklede forelegg, høyeste hastighet var 75 km/t i 60 sonen.",2023-10-05T18:54:54.2782792+00:00,
11047,23vw11,Øst Politidistrikt,202,4,Ullensaker,23vw11-2,Nødetatene er ferdig på stedet og E16 er åpnet igjen. MC-fører er kjørt til Ahus med smerter i rygg og kne. Vi har tatt beslag i førerkortet til bilfører. Sak opprettes.,2023-08-13T14:39:59.859142+00:00,
9702,2364qm,Troms Politidistrikt,211,1,Nordreisa,2364qm-0,"Nødetatene rykker ut etter innkommet melding om trafikkulykke, personbil mot sparkesykkel i nærheten av Circle K. Oppdateres.",2023-08-22T18:46:48.3845618+00:00,
9324,23tgd9,Trøndelag Politidistrikt,209,4,Trondheim,23tgd9-1,En kvinne i 70 - åra kjøres til SOH av ambulanse. Hun var bevisst og fortalte at hun krysset sykkelbanen uten å se seg for. Politiet oppretter sak.,2023-08-25T09:53:09.5694317+00:00,
975,231xcv,Møre og Romsdal Politidistrikt,208,1,Ålesund,231xcv-2,Ellingsøytunnelen åpnes nå fra Ysteneset mot Ellingsøy åpnes. Det pågår arbeid og det skal kjøres i lav hastighet.,2023-10-18T15:13:13.5652575+00:00,
2943,23lqxv,Trøndelag Politidistrikt,209,1,Røros,23lqxv-0,Singelukykke på FV30 vest for Røros sentrum. Bil som har sklidd ut av veien. Fører fremstår uskadd men selvfølgelig preget. Nødetater på vei til stedet.,2023-10-06T10:56:13.9726401+00:00,
14815,23mjn8,Øst Politidistrikt,202,3,Fredrikstad,23mjn8-0,En person pågrepet for forsøk på innbrudd i en container. Melder til politiet filmet hendelsen og patruljen fant igjen personen rett ved. Et annet vitne påviste hvor den pågrepne gjemte vinkelsliperen som ble brukt under innbruddsforsøket.,2023-07-15T00:32:04.8035255+00:00,
3145,23sb3s,Trøndelag Politidistrikt,209,2,Steinkjer,23sb3s-1,"To av beboerne er kjørt til sykehuset Levanger. Uavklart skadegrad. Politiet etterforsker brannen, og nødetatene er fortsatt på stedet.",2023-10-05T04:13:36.7522434+00:00,
5420,23b08d,Møre og Romsdal Politidistrikt,208,1,Herøy,23b08d-2,Årsaken til ulykken er ikke kjent. Ingen vitner til hendelsen.,2023-09-19T20:53:46.0981379+00:00,
11382,23bf34,Sør-Øst Politidistrikt,204,1,Larvik,23bf34-0,13:05 UP har hatt fartskontroll i 100-sonen. Resultat: 37 forenklede forelegg og to anmeldelser med førerkortbeslag. Høyeste måling: 163 km/t. ,2023-08-11T11:36:04.289273+00:00,
11647,23c8wg,Møre og Romsdal Politidistrikt,208,11,Gjemnes,23c8wg-0,#Astadbukta En eldre hvit båt har lagt til kai over tid. Eier bes kontakte politiet på 02800. ,2023-08-09T12:16:13.6998179+00:00,
2048,236xsp,Trøndelag Politidistrikt,209,1,Trondheim,236xsp-0,Politiet har pågrepet en mann etter at han ble tatt i en stjålet bil i Strandveien. Mannen tatt med til arrest for bevissikring da det mistenkes at han kjørt i ruset tilstand.,2023-10-11T23:35:25.6207726+00:00,
4939,23019h,Trøndelag Politidistrikt,209,1,Trondheim,23019h-0,"Politiet fikk kl. 04:54 kontroll på en kvinnelig fører i 60-årene, etter flere meldinger om bil som kjørte i feil kjøreretning på E6, som medførte fare for frontkollisjon. Fører anmeldes og førerkortet beslaglegges.",2023-09-23T03:27:12.3294679+00:00,
7289,233bwj,Agder Politidistrikt,205,0,Vennesla,233bwj-1,"Politiet har gjennomført åstedsundersøkelse  - så langt ser det ut som det er kun kontakter som er stjålet. Spor er sikret, og saken etterforskes videre.",2023-09-08T08:17:11.6645038+00:00,
4287,23zn6g,Agder Politidistrikt,205,3,Vennesla,23zn6g-2,Under ransaking ble det funnet gods fra innbruddet i bilen. Sakene sees derfor i sammenheng.,2023-09-27T07:54:10.4016765+00:00,
13877,23lw42,Sør-Øst Politidistrikt,204,4,Bamble,23lw42-1,Nødetater er fremme på stedet. MC er uregistrert. Ambulanse tilser involverte. Politiet jobber med å få oversikt over hendelsesforløp.,2023-07-22T17:21:30.578001+00:00,
6756,23rrfm,Sør-Øst Politidistrikt,204,4,Sandefjord,23rrfm-0,kl 07:48 - Nødetater er på vei til jernbanestasjonen etter melding om trafikkulykke. En person er påkjørt. Vedkommende er oppegående. Oppdateres når nødetater ankommer stedet. ,2023-09-11T05:51:08.3869015+00:00,
5405,23g150,Sør-Øst Politidistrikt,204,1,Skien,23g150-0,23:25: UP-patrulje stanset mannlig bilist i 20-åra for kontroll. Han hadde ikke gyldig førerkort og anmeldes.,2023-09-19T22:09:45.9931259+00:00,
547,23m61n,Nordland Politidistrikt,210,5,Bodø,23m61n-0,"Beruset og kranglete mann har opptrådt ufint ovenfor gjester og ansatte på serveringssted. Nektet også å oppgi personalia til politiet. 
Innbringes til arrest og anmeldes. 
",2023-10-21T01:20:41.9086455+00:00,
15506,233k7p,Vest Politidistrikt,207,1,Bergen,233k7p-0,"#Flaktveitvegen: Nødetatane er på veg til staden etter melding om ei trafikkulykke. Ein bil involvert, 2 personar i bilen. Dei skal vera ute av bilen og oppegåande.",2023-07-09T01:25:08.5034089+00:00,
14425,235rgb,Agder Politidistrikt,205,2,Grimstad,235rgb-0,Melding om brann i parkert bil like i nærheten av Vik skole. BRANN og politi på vei til stedet.,2023-07-17T23:54:14.6816718+00:00,
1877,23t7rq,Møre og Romsdal Politidistrikt,208,1,Kristiansund,23t7rq-0,Politiet gjennomførte laserkontroll på Frei i en 60 sone. En fører fikk førerkortet beslaglagt etter å ha kjørt 86 kmt i en 60 kmt sone.,2023-10-13T03:40:00.5783911+00:00,
13212,23b7cg,Agder Politidistrikt,205,5,Arendal,23b7cg-0,"Kl 2300. En person innbringes til arrest fra sentrum. Ble noe tidligere bortvist fra sentrum etter å ha vist dårlig oppførsel på Canal Street. Etterkom ikke dette pålegget, og vil bli anmeldt for det. ",2023-07-27T21:03:17.6202952+00:00,
13001,23k4j2,Nordland Politidistrikt,210,1,Vefsn,23k4j2-1,"Antatt hendelsesforløp: Bil skulle kjøre forbi syklist, syklisten svingte til venstre og syklet inn i bilen.",2023-07-29T09:42:13.21322+00:00,
6604,23g9w7,Sør-Øst Politidistrikt,204,0,Ringerike,23g9w7-1,"Det ble funnet noe av tyvgodset på mistenkte dame, en kvinne i 30 årene. Sak opprettes.",2023-09-12T08:55:03.5934101+00:00,
10875,23dr4p,Øst Politidistrikt,202,12,Nesodden,23dr4p-1,Kvinnen er kommet til rette i god behold.,2023-08-14T20:44:45.5896667+00:00,
3409,237mvh,Nordland Politidistrikt,210,4,Bodø,237mvh-0,Melding om to personbiler som har kjørt i hverandre. De involverte er ute av kjøretøyene. Nødetatene på vei. ,2023-10-03T08:01:58.4866005+00:00,
8331,23j3dd,Troms Politidistrikt,211,7,Harstad,23j3dd-2,"Politiet kommer med mer utfyllende detaljer så fort som mulig, men viktig at vi får snakket med vitner og involverte før vi kan utdype så mye mer.",2023-09-01T08:29:53.4285808+00:00,
12135,23stnr,Troms Politidistrikt,211,1,Tromsø,23stnr-0,@utrykningspol har beslaglagt førerkortet til en mann i 40 årene som ble målt til over lovlig hastighet i 60 sone. Mannen fremstilles videre for bevissikring da han mistenkes for å ha kjørt bil i ruspåvirket tilstand. Sak opprettes.,2023-08-05T19:51:22.6348505+00:00,
2846,23tbhw,Finnmark Politidistrikt,212,5,Kautokeino,23tbhw-0,Politiet har bortvist en beruset mann fra Thon hotell da han oppførte seg ufint mot ansatte på hotellet.,2023-10-06T21:57:41.2675722+00:00,
6359,230j32,Sør-Øst Politidistrikt,204,1,Midt-Telemark,230j32-0,kl 19:27 - FV36 - UP har i løpet av kvelden avholdt trafikkontroll. Fartsgrense på sted for kontroll er 60 km/t. 8 fikk forenklet forelegg for å ha kjørt for fort. Høyeste hastighet 79 km/t. ,2023-09-13T19:15:37.1450783+00:00,
12967,23llwz,Trøndelag Politidistrikt,209,1,Osen,23llwz-2,Nødetatene på stedet. Begge får tilsyn i ambulanse på stedet. Ikke alvorlig skadd. Ingen store trafikale utfordringer. Årsak til ulykken er foreløpig ukjent. Ingen andre kjøretøyinvolvert.,2023-07-29T15:47:38.6526228+00:00,
13906,23t69g,Agder Politidistrikt,205,1,Arendal,23t69g-0,Politi og ambulanse er på stedet etter at et UTV kjøretøy skal ha kjørt i grøfta. Det er ingen personskade. Politiet foretar avhør på stedet.,2023-07-22T11:49:18.9327175+00:00,
3581,23dw16,Innlandet Politidistrikt,203,2,Nord-Aurdal,23dw16-3,"Beboer som var i leiligheten hvor brannen startet ivaretas av ambulanse, hun har mulig fått i seg røyk.",2023-10-01T15:35:36.3387561+00:00,
16541,23f920,Sør-Øst Politidistrikt,204,1,Nome,23f920-0,UP har hatt laser kontroll. 9 førere fikk forenklet forelegg i 70 km sonen. Høyeste hastighet målt var 101 km/t.,2023-06-19T12:15:21.4029457+00:00,
1218,23lphv,Finnmark Politidistrikt,212,2,Kautokeino,23lphv-0,: kl. 1921: melding om brann i bolig i Kautokeino. Nødetatene rykker ut. Politiet oppdaterer denne loggen når vi er på stedet. ,2023-10-16T17:30:18.3556888+00:00,
13190,23xd51,Vest Politidistrikt,207,1,Bergen,23xd51-1,"Bilen ble senere funnet i Kalfarveien, men fører var borte. Bilen er stjålet. Sak opprettet.",2023-07-28T00:35:21.0554724+00:00,
7617,230fxm,Trøndelag Politidistrikt,209,7,Trondheim,230fxm-0,"Tips om ruset person som forsøkte å starte en MC med skrujern.  Patrulje fikk kontroll på personen og en stjålet MC med falske og stjålne skilt.  Anmeldes for dette, samt ruskjøring, kjøring uten gyldig førerkort, og besittelse av narkotika.",2023-09-06T08:37:21.6083319+00:00,
14265,23b6ll,Agder Politidistrikt,205,2,Lindesnes,23b6ll-1,Nødetatene på stedet. Brannen er slukket. Ingen spredningsfare til terreng.,2023-07-19T08:24:26.4472156+00:00,
11539,230x4x,Troms Politidistrikt,211,2,Bardu,230x4x-0,"Nødetatene rykker ut til brann i høyballepresse på Skredmoen, nedre Bardu. Ikke spredningsfare, slokking pågår. Ikke meldt om personskade. ",2023-08-10T07:07:05.5476838+00:00,
8574,23j0qj,Sør-Øst Politidistrikt,204,1,Sandefjord,23j0qj-4,Per nå er veien stengt forbi stedet.,2023-08-30T11:21:23.2557855+00:00,
7021,232xgk,Sør-Øst Politidistrikt,204,2,Hol,232xgk-0,Brannvesen og politi har rykket ut til en containerbrann i Hakkesetvegen - ingen personer eller bygninger forøvrig er skadet.  Det er nå kontroll på brannen - og politiet etterforsker hendelsen. ,2023-09-09T14:48:37.5178355+00:00,
15428,23q4xp,Sør-Øst Politidistrikt,204,1,Sandefjord,23q4xp-1,Kl 2103 fikk vi ny melding om at samme mann hadde tatt seg inn i samme bil og kjørt av gårde. Han ble stanset av patrulje etter kort tid og på nytt mistenkt for promillekjøring. Nødvendige prøver tas og ny sak opprettes.,2023-07-09T19:51:57.9396694+00:00,
11798,236mvm,Øst Politidistrikt,202,2,Halden,236mvm-0,Mindre branntilløp på kjøkken. Brann ble raskt slukket av beboere med pulverapperat. Vi er på stedet sammen med brannvesenet. ,2023-08-08T12:19:07.7387276+00:00,
6265,238dbs,Nordland Politidistrikt,210,1,Vågan,238dbs-0,Singelulykke på E10.  Personbil av veien. Skal ikke være personskade. Kun fører i bilen. Nødetater er på tur. ,2023-09-14T12:03:20.0441203+00:00,
16839,23j1l4,Sør-Øst Politidistrikt,204,1,Tønsberg,23j1l4-4,"Nødetater er ferdig på stedet, det er ikke synlige skader på bilen og minimalt med skader på elsykkel.",2023-06-13T13:48:17.375091+00:00,
16848,23n7nb,Sør-Øst Politidistrikt,204,2,Drammen,23n7nb-1,Politiet er på stedet. Det har brent i et uthus tilhørende en gård. Brannen er slukket og ingen skal være skadet.,2023-06-13T10:57:09.8007405+00:00,
14418,237dbn,Trøndelag Politidistrikt,209,3,Lierne,237dbn-0,"Politiet stanset en bil på fv 74. Bilen viste seg å være stjålet. Fører ,mann 19 år, mistenkes for kjøring i påvirket tilstand. Han har aldri hatt førerkort. Sak opprettes.",2023-07-18T02:06:39.019096+00:00,
8113,23kkg4,Innlandet Politidistrikt,203,1,Vestre Toten,23kkg4-0,Utrykningspolitiet har stanset en personbil hvor fører avga positiv rusprøve. Utslag på hasj og kokain. Tatt blodprøve og forholdet anmeldes. Fører var en mann i 30-årene.,2023-09-02T13:35:30.3294209+00:00,
3577,23chvn,Sør-Øst Politidistrikt,204,1,Larvik,23chvn-0,16:40 UP-patrulje stanset en tenåringsgutt på moped for kontroll. Mopeden var i dårlig teknisk stand og det er mistanke om trimming. Mopedisten ble også observert da han foretok en ulovlig forbikjøring. Avskiltet og bøtelagt for diverse forhold.,2023-10-01T15:27:34.4640088+00:00,
12017,230gw5,Agder Politidistrikt,205,1,Kristiansand,230gw5-0,Politi og ambulanse rykker ut Søgne/Lunde etter melding om trafikkulykke mellom sparkesykkel og personbil. Totalt 3 personer involvert. Alle skal være ved bevissthet. Partene skal være ute av vei og ikke til trafikalt hinder.,2023-08-06T11:38:39.1101129+00:00,
16950,231169,Sør-Øst Politidistrikt,204,4,Modum,231169-2,Bilberger på stedet. Politiet avslutter på stedet og oppretter sak.,2023-06-11T04:30:22.6729663+00:00,
11521,23p71q,Nordland Politidistrikt,210,1,Vefsn,23p71q-0,"UP har gjennomført laserkontroll på E6, 80 sone. 12 FF skrevet ut, høyeste hastighet 98 km/t.",2023-08-10T09:56:56.0840383+00:00,
10378,23bw30,Agder Politidistrikt,205,4,Flekkefjord,23bw30-0,"Trafikkulykke på Mydlandsvegen ved Mydland. En personbil har kjørt ut av veien.  To personer i bilen, begge fremstår uskadd. Ikke trafikale problemer. Politi og ambulanse rykker ut . Oppdateres. ",2023-08-18T10:37:38.8795502+00:00,
